f_id,f_ori_name,f_eng_name,langual,f_origen,edible_portion
2160,"Pan blanco, de barra",White bread,A0691 A0729 A0817 A0943 A1240 A1290 B1312 C0165 E0150 F0014 G0005 H0319 H0367 H0752 J0003 K0003 M0159 N0039 P0024 Z0112,BEDCA2,1.000000
2161,"Pan blanco, de molde, tostado","Bread, sliced, toasted",A0691 A0729 A0820 A1240 A1290 B1312 C0155 E0131 F0014 G0003 H0136 H0367 H0398 H0751 J0003 K0003 M0172 N0036 P0188 Z0112,BEDCA2,1.000000
2162,"Pan blanco, frito","White bread, fried",A0691 A0729 A0820 A1240 A1290 B1312 C0155 E0131 F0014 G0035 H0751 J0003 K0003 M0001 N0001 P0024 Z0112,BEDCA2,1.000000
2163,Pan integral,Whole wheat bread,A0691 A0729 A0818 A0946 A1240 A1290 B1219 C0133 E0106 F0014 G0005 H0254 H0341 H0367 H0403 H0695 H0704 H0749 H0753 H0758 J0003 K0004 M0197 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2164,"Pan integral, de molde, tostado","Bread, whole wheat, sliced, toasted",A0691 A0729 A0820 A1240 A1290 B1312 C0165 E0131 F0014 G0003 H0136 H0367 H0751 J0003 K0003 M0172 N0036 P0188 Z0112,BEDCA2,1.000000
2165,"Pan blanco, tostado","White bread, toasted",A0178 A0458 A0632 A0662 A0695 A0729 A0817 B1312 C0208 E0147 F0014 G0005 G0010 H0256 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2166,"Pan blanco, tostado sin sal","White bread, toasted, without salt",A0178 A0458 A0632 A0662 A0695 A0729 A0817 B1312 C0208 E0147 F0014 G0005 G0010 H0256 J0003 K0003 M0001 N0001 P0024 P0080 R0212 R0497 Z0112,BEDCA2,1.000000
2167,Pan de centeno,Rye bread,A0691 A0729 A0817 A0943 A1240 A1290 B1313 C0165 E0150 F0014 G0005 H0319 H0367 H0752 J0003 K0003 M0159 N0039 P0024 Z0112,BEDCA2,1.000000
2168,Pan de leche,Milk bread,A0691 A0729 A0817 A0943 A1240 A1290 B1312 C0155 E0150 F0014 G0005 H0184 H0319 H0367 H0752 J0003 K0003 M0159 N0039 P0024 Z0112,BEDCA2,1.000000
2169,"Pan integral, sin sal","Whole wheat bread, without salt",A0691 A0729 A0820 A1240 A1290 B1312 C0165 E0131 F0014 G0005 H0751 J0003 K0003 M0001 N0001 P0024 Z0112,BEDCA2,1.000000
2170,"Pan integral, tostado","Whole bread, toasted",A0178 A0458 A0632 A0662 A0695 A0729 A0817 B1312 C0133 E0147 F0014 G0005 G0010 H0256 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0113,BEDCA2,1.000000
2171,Pan rallado,Breadcrumbs,A0457 A0691 A0729 A0817 A0943 A1240 A1290 B1312 C0155 E0106 F0014 G0005 H0180 H0753 J0116 K0001 M0172 N0036 P0024 Z0112,BEDCA2,1.000000
2173,Pan tostado integral,"Whole wheat bread, toast",A0691 A0729 A0818 A0946 A1240 A1290 B1219 C0158 E0136 F0014 G0010 H0263 H0367 H0749 H0753 H0754 J0003 K0004 M0156 M0166 M0213 N0036 N0039 P0024 R0001 Z0112,BEDCA2,1.000000
2174,"Pan, tipo hamburguesa",Burguer bread,A0691 A0729 A0820 A1240 A1290 B1312 C0155 E0131 F0014 G0003 H0136 H0367 H0751 J0003 K0003 M0172 N0036 P0188 Z0112,BEDCA2,1.000000
2175,Pastas de te,Tea cookie,A0457 A0695 A0729 A0821 A0936 A1240 A1290 B1324 C0155 E0147 F0014 G0005 H0158 H0271 J0003 K0003 M0001 N0001 P0024 R0212 Z0112,BEDCA2,1.000000
2176,Rosquilla,Ring-shaped pastry,A0248 A0456 A0695 A0733 A0821 A0951 A1240 B1312 C0155 E0147 F0014 G0005 H0158 H0184 H0186 H0221 J0003 K0003 M0001 N0001 P0024 R0212 Z0112,BEDCA2,1.000000
2177,Salvado de trigo,"Wheat, bran",A0693 A0729 A0813 A0969 A1240 A1290 B1312 C0288 E0150 F0001 G0003 H0138 H0318 J0116 M0159 N0039 P0024 Z0154,BEDCA2,1.000000
2178,Semilla de lino,"Flax, seeds",A0693 A0729 A0812 A0969 A1240 A1290 B1700 C0155 E0150 F0001 G0003 H0003 M0001 N0001 P0024 Z0154,BEDCA2,1.000000
2180,Torta de aceite,Oil cake,A0458 A0693 A0729 A0970 A1240 A1271 B1312 C0158 E0147 F0014 G0005 H0158 H0229 H0319 H0341 H0367 H0752 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2181,"Almendra, cruda, con cáscara","Almond, raw, in shell",A0260 A0455 A0629 A0652 A0703 A0730 A0823 B1272 C0133 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA2,0.980000
2182,"Almendra, tostada","Almond, toast",A0455 A0703 A0730 A0824 A1003 A1282 B1272 C0155 E0150 F0014 G0010 H0367 J0003 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2183,Altramuz,Lupin,A0704 A0730 A0831 A1003 A1236 A1282 B1701 C0155 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,1.000000
2184,"Avellana, cruda, con cáscara","Filbert or hazelnut, raw, in shell",A0260 A0455 A0629 A0652 A0703 A0730 A0823 B1533 C0133 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,0.610000
2185,"Cacahuete, crudo, con cáscara","Peanut, raw, in shell",A0260 A0455 A0629 A0652 A0703 A0730 A0824 B1337 C0133 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,0.710000
2186,"Cacahuete, tostado, salado","Peanut, toasted, salted",A0260 A0455 A0629 A0652 A0703 A0730 A0824 B1337 C0155 E0151 F0014 G0010 H0138 H0173 H0233 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,1.000000
2187,"Castaña, cruda",Chestnut,A0455 A0703 A0730 A0824 A1003 A1282 B1544 C0155 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 Z0204,BEDCA2,0.820000
2188,Crema de almendras,"Almond, cream",A0180 A0463 A0637 A0722 A0735 A0760 A0824 B1272 C0155 E0102 F0014 G0014 G0028 H0148 H0227 H0296 H0367 J0131 K0003 M0151 N0041 P0024 R0212 R0497 Z0109 Z0205,BEDCA2,1.000000
2189,Frutos secos,Nuts,A0455 A0703 A0730 A0824 A1003 A1282 B1213 C0155 E0150 F0014 G0010 H0367 J0003 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2191,"Garbanzo, en conserva","Chickpea, canned",A0152 A0455 A0629 A0680 A0704 A0731 A0831 B1172 C0114 E0150 F0014 G0014 H0148 H0367 J0123 K0017 M0194 N0001 P0024 R0212 R0497 Z0052 Z0112,BEDCA2,1.000000
2192,"Garbanzo, hervido","Chickpea, boiled",A0705 A0731 A0826 A1010 A1227 A1281 B1172 C0155 E0150 F0014 G0014 H0001 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,1.000000
2193,Guisantes en conserva,"Pea, canned",A0705 A0731 A0825 A1006 A1233 A1281 B1338 C0158 E0150 F0014 G0014 H0148 H0367 H0749 J0123 K0017 M0175 M0204 N0042 P0024 R0001 Z0112,BEDCA2,1.000000
2194,"Haba, fresca","Broad bean, fresh",A0152 A0455 A0629 A0650 A0704 A0730 A0831 B1367 C0169 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA2,1.000000
2195,"Haba, frita","Broad bean, fried",A0705 A0731 A0826 A1010 A1227 A1281 B1371 C0155 E0150 F0014 G0035 H0001 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,1.000000
2196,Judía blanca,White bean,A0705 A0731 A0826 A1010 A1227 A1281 B1113 C0155 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,1.000000
2197,Judía pinta,Pinto bean,A0455 A0704 A0730 A0831 A1010 A1236 A1281 B1368 C0158 E0150 F0003 G0001 J0003 K0003 M0001 N0001 P0024 R0212 Z0204,BEDCA2,1.000000
2198,"Judía verde, cruda","Green been, raw",A0705 A0731 A0826 A1010 A1227 A1281 B1371 C0155 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,0.920000
2199,"Judías blancas, cocidas","White bean, boiled",A0705 A0731 A0826 A1010 A1227 A1281 B1113 C0155 E0150 F0022 G0014 H0001 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,1.000000
2200,"Lenteja, hervida","Lentil, boiled",A0705 A0731 A0826 A1010 A1227 A1281 B1268 C0155 E0150 F0014 G0014 H0001 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,1.000000
2201,Nuez,Walnut,A0703 A0730 A0824 A1004 A1236 A1282 B1290 C0165 E0150 F0003 G0003 H0003 J0003 K0003 M0003 N0003 P0024 R0001,BEDCA2,1.000000
2202,"Nuez, cruda, con cáscara","Walnut, raw, in shell",A0260 A0455 A0629 A0652 A0703 A0730 A0823 B1213 C0133 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,0.450000
2203,"Piñón, crudo, con cáscara","Pine nut, raw, in shell",A0260 A0730 A0824 B1596 C0133 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 Z0205 Z0215,BEDCA2,0.300000
2204,Pipa de calabaza,Pumpkin seeds,A0703 A0730 A0824 A0975 A1236 A1282 B1719 C0158 E0150 F0003 G0003 H0003 J0003 K0004 M0166 N0036 P0024 R0001 Z0215,BEDCA2,0.720000
2205,Pipa de girasol,Sunflower seeds,A0703 A0730 A0824 A0975 A1236 A1282 B1547 C0158 E0150 F0003 G0003 H0003 J0003 K0004 M0166 N0036 P0024 R0001 Z0215,BEDCA2,0.720000
2206,"Pipas de girasol, peladas, con sal","Sunflower seeds, peeled, with salt",A0306 A0730 A0823 B1547 C0134 E0151 F0001 G0003 H0138 H0173 J0116 J0174 K0001 M0001 N0001 P0024 Z0112 Z0205,BEDCA2,1.000000
2207,Pistacho,Pistachio nut,A0703 A0730 A0824 A0975 A1236 A1282 B1213 C0165 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0003 P0024 R0001,BEDCA2,0.530000
2208,"Soja, frita","Soya, fried",A0705 A0731 A0860 A1010 A1227 A1281 B1452 C0165 E0150 F0014 G0035 K0029 M0001 N0001 P0024 Z0112,BEDCA2,1.000000
2212,"Acelga, cruda","Chard, raw",A0705 A0826 A1010 A1281 B1175 C0137 E0150 F0003 G0003 H0003 J0003 K0003 N0036 Z0154,BEDCA2,0.900000
2213,Caqui,Persimmon,A0707 A0732 A0833 A0992 A1221 A1279 B2766 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0003 N0001 P0188 Z0204,BEDCA2,0.840000
2214,Aceituna,Olive,A0705 A0731 A0826 A1010 A1230 A1281 B1299 C0167 E0150 F0003 G0003 H0148 H0367 J0004 K0004 M0134 M0175 N0040 N0042 P0024 R0001 Z0112,BEDCA2,0.780000
2215,"Aceituna negra, con hueso","Olive, black, with bone",A0143 A0455 A0629 A0663 A0707 A0732 A0826 B1170 C0140 E0150 F0014 G0001 H0148 H0227 H0367 H0368 H0491 J0123 K0017 M0151 M0204 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,0.800000
2216,Aguacate,Avocado,A0705 A0731 A0826 A0992 A1230 A1281 B1470 C0137 E0150 F0003 G0003 H0003 J0003 K0004 M0166 M0213 N0036 P0024 R0001 Z0215,BEDCA2,0.600000
2217,Aguacate congelado,"Avocado, frozen",A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1470 C0140 E0150 F0003 G0003 H0001 J0136 K0001 M0003 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,0.720000
2218,Albaricoque,Apricot,A0707 A0732 A0833 A0992 A1225 A1279 B1709 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001 Z0215,BEDCA2,0.820000
2219,Avellana,Hazelnut,A0703 A0730 A0824 A0992 A1223 A1282 B1533 C0165 E0150 F0003 G0003 H0003 J0003 K0004 M0166 N0036 P0024 R0001 Z0215,BEDCA2,0.410000
2220,Cereza,Cherry,A0707 A0732 A0833 A0992 A1226 A1279 B1306 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0177 M0186 N0035 N0036 P0024 R0001 Z0215,BEDCA2,0.870000
2221,"Chayote, crudo","Chayote, raw",A0705 A0826 A1010 A1281 B1730 C0137 E0150 F0003 G0003 H0003 J0003 K0003 N0036 Z0154,BEDCA2,0.990000
2222,Chirimoya,Custard apple,A0707 A0732 A0833 A0992 A1224 A1279 B1687 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.600000
2223,"Ciruela, sin piel",Skinned plum,A0707 A0732 A0833 A0992 A1225 A1279 B3328 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,1.000000
2224,Dátil,Date,A0707 A0732 A0833 A0992 A1221 A1279 B1209 C0137 E0150 F0003 G0003 H0003 J0003 K0003 M0172 N0036 P0188 Z0153,BEDCA2,0.900000
2225,Fresa,Strawberry,A0707 A0732 A0833 A0992 A1226 A1279 B1393 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0172 M0177 N0035 N0036 P0024 R0001,BEDCA2,0.950000
2226,Granada,Pomegranate,A0707 A0732 A0833 A0992 A1221 A1279 B1162 C0136 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0003 P0188 Z0204,BEDCA2,0.560000
2227,Higos y brevas,Figs,A0707 A0732 A0833 A0992 A1267 A1279 B1302 C0140 E0150 F0003 G0003 H0003 J0001 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.850000
2228,Kiwi,Kiwi,A0707 A0732 A0833 A0992 A1267 A1279 B1664 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.850000
2229,Mandarina,Tangerine,A0707 A0732 A0833 A0992 A1222 A1279 B1429 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.720000
2230,"Mandarina, congelada","Tangerine, frozen",A0143 A0455 A0629 A0668 A0707 A0732 A0833 B1429 C0229 E0150 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,0.730000
2231,Manzana,Apple,A0707 A0732 A0833 A0994 A1224 A1279 B1245 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.840000
2232,Melocotón,Peach,A0707 A0732 A0833 A0994 A1225 A1279 B1350 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0184 M0213 N0036 P0024 R0001 Z0215,BEDCA2,0.880000
2233,Melocotón en almíbar,Syrup peach,A0707 A0732 A0833 A0992 A1221 A1279 B1350 C0140 E0150 F0003 G0042 H0003 H0105 H0148 J0003 K0003 M0182 N0042 P0188 Z0204,BEDCA2,1.000000
2234,Melón,Melon,A0707 A0732 A0833 A0994 A1267 A1279 B1283 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.600000
2235,Naranja,Orange,A0707 A0732 A0833 A0994 A1222 A1279 B1339 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.730000
2236,Nectarina,Nectarine,A0707 A0732 A0833 A0994 A1267 A1279 B1436 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001 Z0215,BEDCA2,0.890000
2237,"Nispero, conserva en su jugo","Medlar, canned in juice",A0143 A0455 A0629 A0669 A0707 A0732 A0833 B2014 C0229 E0150 F0014 G0003 H0003 J0123 K0039 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2238,"Nispero, sin piel , congelado","Medlar, withouth skin, frozen",A0143 A0455 A0629 A0669 A0707 A0732 A0833 B2014 C0229 E0150 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,0.650000
2239,Paraguaya,Flat peach,A0143 A0707 A0732 A0833 A0992 A1221 A1279 B1539 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0172 N0036 P0024 Z0154,BEDCA2,0.620000
2240,Pasta de fruta,Fruit paste,A0455 A0707 A0732 A0834 A0988 A1267 A1279 B1024 C0138 E0119 F0014 G0014 H0147 H0158 J0003 K0003 M0001 N0001 P0024 R0212 Z0112,BEDCA2,1.000000
2241,Pera,Pear,A0707 A0732 A0833 A1012 A1224 A1279 B1344 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.870000
2242,Piña,Pineapple,A0707 A0732 A0833 A0994 A1267 A1279 B1246 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.570000
2243,Piña en almíbar,Syrup pineapple,A0707 A0732 A0836 A0992 A1221 A1279 B1246 C0140 E0150 F0003 G0042 H0136 H0148 J0003 K0003 M0182 N0042 P0188 Z0204,BEDCA2,1.000000
2244,Piñon,Pine nut,A0703 A0730 A0824 A0975 A1236 A1282 B1596 C0165 E0150 F0003 G0003 H0003 J0003 K0004 M0166 N0036 P0024 R0001 Z0215,BEDCA2,1.000000
2245,Plátano,Banana,A0707 A0732 A0833 A0994 A1267 A1279 B1266 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.660000
2246,Pomelo,Grapefruit,A0455 A0707 A0732 A0833 A0992 A1224 A1279 B1507 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 Z0204,BEDCA2,0.660000
2247,Sandía,Watermelon,A0669 A0707 A0732 A0833 A1224 A1279 B1391 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0128 M0213 N0036 P0024 R0001,BEDCA2,0.520000
2248,"Zumo de tomate, fresco","Tomato, fresh juice",A0264 A0455 A0629 A0662 A0705 A0731 A0841 B1276 C0140 E0139 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,1.000000
2249,Uva blanca,White grapes,A0707 A0732 A0834 A0991 A1267 A1279 B1329 C0140 E0150 F0003 G0003 H0003 J0003 K0004 M0213 N0036 P0024 R0001,BEDCA2,0.900000
2250,"Uva blanca, congelada","White grape, frozen",A0143 A0455 A0629 A0671 A0707 A0732 A0833 B2121 C0140 E0150 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,1.000000
2251,Uva pasa,Raisin ,A0707 A0732 A0834 A0991 A1267 A1279 B1329 C0137 E0150 F0003 G0003 H0138 J0116 K0004 M0137 N0036 P0024 R0001 Z0215,BEDCA2,1.000000
2252,"Zumo de zanahoria, fresco","Carrot, fresh juice",A0264 A0455 A0629 A0705 A0731 A0841 B1227 C0238 E0114 F0003 G0003 H0001 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0109 Z0205,BEDCA2,1.000000
2253,"Avestruz, solomillo, crudo","Ostrich, sirloin, raw",A0273 A0459 A0633 A0715 A0726 A0741 A0795 B2118 C0269 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024 R0212 R0495 Z0027 Z0054 Z0112,BEDCA2,1.000000
2254,Butifarra,Butifarra sausage,A0221 A0714 A0726 A0793 A1257 A1277 B1136 C0125 E0119 F0001 G0003 H0229 H0367 J0131 K0003 M0212 N0056 P0188 R0212 Z0112,BEDCA2,1.000000
2256,Cecina,Couring beef,A0714 A0726 A0793 A1015 A1258 A1283 B1201 C0268 E0119 F0014 G0003 H0138 H0172 H0367 J0106 J0116 K0003 M0172 N0036 P0188 Z0112,BEDCA2,1.000000
2257,"Cerdo, chuleta, crudo","Pork, chop, raw",A0714 A0726 A0793 A1015 A1258 A1287 B1136 C0243 E0107 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,0.800000
2258,"Cerdo, costilla, crudo","Pork, rib, raw",A0714 A0726 A0793 A1015 A1258 A1287 B1136 C0243 E0107 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 Z0154 Z0215,BEDCA2,0.730000
2259,"Cerdo, lomo, crudo","Pork, loin, raw",A0714 A0726 A0793 A1015 A1258 A1280 B1136 C0270 E0107 F0003 G0003 J0003 M0172 N0036 P0024 R0212 Z0154,BEDCA2,1.000000
2260,"Cerdo, panceta, cruda","Bacon, raw",A0714 A0726 A0793 A1015 A1258 A1280 B1136 C0270 E0100 F0003 G0003 H0367 J0003 M0172 N0036 P0024 R0212 Z0154,BEDCA2,1.000000
2261,"Cerdo, parte sin especificar","Pork, not specified part",A0714 A0726 A0793 A1015 A1258 A1280 B1136 C0103 E0122 F0003 G0003 H0003 J0003 K0032 M0172 N0036 P0024 R0212 Z0154,BEDCA2,1.000000
2262,Chistorra,Chistorra sausage,A0714 A0726 A0798 A1015 A1258 A1277 B1136 C0268 E0119 F0003 G0001 J0001 K0003 M0172 M0212 N0036 N0056 P0024 R0212 Z0094 Z0112,BEDCA2,1.000000
2263,Choped pork,Pork luncheon meat,A0714 A0726 A0793 A1015 A1264 A1280 B2242 C0268 E0150 F0014 G0012 G0020 H0154 H0367 H0369 H0691 J0123 K0004 M0186 N0036 P0024 R0001,BEDCA2,1.000000
2264,Chorizo,Chorizo,A0714 A0726 A0798 A1015 A1264 A1280 B1134 C0103 E0151 F0014 G0003 H0003 J0003 K0004 M0199 N0036 N0039 P0024 P0026 R0001,BEDCA2,0.970000
2265,"Corazon de vaca, crudo","Beef (cow), heart, raw",A0716 A0726 A0796 A1015 A1264 B1134 C0201 F0003 G0003 H0003 J0131 K0003 M0003 N0003 P0024 R0001,BEDCA2,1.000000
2266,"Cordero, costilla, crudo","Lamb, rib, raw",A0714 A0726 A0793 A1015 A1258 A1287 B2396 C0243 E0107 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,0.670000
2267,"Cordero, parte sin especificar","Lamb, not specified part",A0714 A0726 A0793 A1015 A1258 A1287 B1669 C0266 E0151 F0003 G0003 H0003 J0131 K0001 M0166 M0173 N0036 N0039 P0024 R0001,BEDCA2,1.000000
2268,Croquetas de pollo,Chicken croquettes,A0722 A0735 A0861 A1015 A1264 A1275 B1457 C0103 E0135 F0014 G0024 H0117 H0184 H0186 H0272 H0317 H0349 H0367 H0411 H0430 H0431 H0447 H0456 H0491 H0539 H0555 H0681 H0704 H0759 J0136 K0001 M0166 N0036 P0024 R0001,BEDCA2,1.000000
2269,Foie gras,Foie gras,A0150 A0459 A0714 A0726 A1258 B1316 C0176 E0136 F0003 G0001 H0227 H0367 J0131 K0003 M0130 N0036 P0188 Z0112,BEDCA2,1.000000
2270,"Higado de pollo, crudo","Liver, chicken, raw",A0714 A0726 A0796 A1015 A1264 A1275 B1457 C0176 E0150 F0003 G0003 H0003 J0131 K0003 M0166 M0173 N0036 N0039 P0024 R0001,BEDCA2,1.000000
2271,Jamón asado,"Ham, roasted",A0714 A0726 A0793 A1015 A1258 A1280 B1136 C0265 E0150 F0003 G0005 H0138 H0367 J0116 K0003 M0001 N0001 P0188 Z0112,BEDCA2,1.000000
2272,"Jamón cocido, enlatado","Cooked ham, canned",A0150 A0459 A0633 A0714 A0726 A0737 A0793 B1136 C0125 E0145 F0014 G0012 H0227 H0253 J0108 K0003 M0287 N0042 P0024,BEDCA2,1.000000
2273,Jamón serrano,Cured ham,A0714 A0726 A0793 A1015 A1258 A1280 B1136 C0265 E0150 F0003 G0003 H0138 H0367 J0116 K0003 M0157 N0036 N0045 P0188 Z0112,BEDCA2,1.000000
2274,Lacón,"Shoulder cured ham, ""lacon""",A0714 A0726 A0797 A1015 A1258 A1280 B1136 C0218 E0131 F0003 G0003 H0367 J0141 K0004 M0157 M0172 N0036 N0045 P0024 R0001 Z0112,BEDCA2,1.000000
2275,"Lengua de cerdo, cruda","Pork, tongue, raw",A0150 A0459 A0633 A0716 A0726 A0739 A0796 B1136 C0189 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2276,"Lengua de cordero, cruda","Lamb, tongue, raw",A0150 A0459 A0633 A0716 A0726 A0739 A0796 B1669 C0189 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2277,Lomo embuchado,"Cured pork, loin",A0714 A0726 A0793 A1015 A1264 A1280 B2242 C0270 E0122 F0003 G0003 H0003 H0341 H0367 H0749 J0141 K0004 M0186 N0036 P0024 R0001,BEDCA2,0.970000
2278,Molleja de cordero,Lamb gizzard,A0714 A0726 A0793 A1015 A1258 A1287 B2396 C0109 E0107 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 Z0154,BEDCA2,1.000000
2280,Morcilla,Blood sausage,A0459 A0714 A0726 A0798 A1015 A1258 A1277 B1136 C0185 E0119 F0014 G0015 H0227 H0262 H0339 H0367 J0153 K0001 M0001 N0001 P0188 R0212 Z0112,BEDCA2,1.000000
2281,"Morcilla, frita","Blood sausage, fried",A0459 A0714 A0726 A0798 A1015 A1258 A1277 B1136 C0185 E0119 F0014 G0015 G0035 H0227 H0262 H0339 H0367 J0153 K0001 M0001 N0001 P0188 R0212 Z0112,BEDCA2,1.000000
2282,Mortadela,Bologna,A0714 A0726 A0793 A1018 A1264 A1275 B2242 C0268 E0150 F0003 G0003 H0319 H0367 H0487 H0493 H0511 H0669 H0691 H0749 J0003 K0004 M0186 N0036 P0024 R0001,BEDCA2,1.000000
2283,"Panceta, frita","Bacon, fried",A0714 A0726 A0793 A1015 A1258 A1280 B1136 C0270 E0100 F0014 G0035 H0367 J0003 M0172 N0036 P0024 R0212 Z0154,BEDCA2,1.000000
2284,"Pate de higado de cerdo, 30% de grasa","Pork liver pate, fat 30%",A0714 A0726 A0793 A1019 A1264 A1280 B2242 C0176 E0136 F0003 G0001 H0184 H0186 H0367 H0590 H0691 J0131 K0004 M0130 N0040 P0024 R0001 Z0112,BEDCA2,1.000000
2285,"Pavo, crudo","Turkey, raw",A0273 A0459 A0633 A0715 A0726 A0741 A0795 B1236 C0268 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0003 Z0112,BEDCA2,1.000000
2286,"Pavo, fiambre",Turkey luncheon meat,A0714 A0726 A0797 A1015 A1264 A1288 B1236 C0103 E0151 F0014 G0020 H0148 H0157 H0487 H0609 H0669 H0691 J0131 K0004 M0137 N0036 P0024 R0001 Z0112 Z0183,BEDCA2,1.000000
2287,"Pavo, fiambre, bajo en grasa","Turkey luncheon meat, low fat",A0714 A0726 A0797 A1015 A1264 A1288 B1236 C0103 E0151 F0014 G0020 H0148 H0157 H0487 H0609 H0669 H0691 J0131 K0004 M0137 N0036 P0024 R0001 Z0112 Z0181,BEDCA2,1.000000
2288,"Pavo, pechuga, con piel, crudo","turkey, breast, with skin, raw",A0273 A0459 A0633 A0715 A0726 A0741 A0795 B1236 C0267 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0003 Z0112 Z0158,BEDCA2,1.000000
